Country Name,Country Code,Indicator Name_population,Indicator Code_population,1960_population,1961_population,1962_population,1963_population,1964_population,1965_population,1966_population,1967_population,1968_population,1969_population,1970_population,1971_population,1972_population,1973_population,1974_population,1975_population,1976_population,1977_population,1978_population,1979_population,1980_population,1981_population,1982_population,1983_population,1984_population,1985_population,1986_population,1987_population,1988_population,1989_population,1990_population,1991_population,1992_population,1993_population,1994_population,1995_population,1996_population,1997_population,1998_population,1999_population,2000_population,2001_population,2002_population,2003_population,2004_population,2005_population,2006_population,2007_population,2008_population,2009_population,2010_population,2011_population,2012_population,2013_population,2014_population,2015_population,2016_population,2017_population,2018_population,2019_population,2020_population,2021_population,2022_population,Region_population,IncomeGroup_population,SpecialNotes_population,TableName_population,Unnamed: 5_population,Indicator Name_gdp,Indicator Code_gdp,1960_gdp,1961_gdp,1962_gdp,1963_gdp,1964_gdp,1965_gdp,1966_gdp,1967_gdp,1968_gdp,1969_gdp,1970_gdp,1971_gdp,1972_gdp,1973_gdp,1974_gdp,1975_gdp,1976_gdp,1977_gdp,1978_gdp,1979_gdp,1980_gdp,1981_gdp,1982_gdp,1983_gdp,1984_gdp,1985_gdp,1986_gdp,1987_gdp,1988_gdp,1989_gdp,1990_gdp,1991_gdp,1992_gdp,1993_gdp,1994_gdp,1995_gdp,1996_gdp,1997_gdp,1998_gdp,1999_gdp,2000_gdp,2001_gdp,2002_gdp,2003_gdp,2004_gdp,2005_gdp,2006_gdp,2007_gdp,2008_gdp,2009_gdp,2010_gdp,2011_gdp,2012_gdp,2013_gdp,2014_gdp,2015_gdp,2016_gdp,2017_gdp,2018_gdp,2019_gdp,2020_gdp,2021_gdp,2022_gdp,Region_gdp,IncomeGroup_gdp,SpecialNotes_gdp,TableName_gdp,Unnamed: 5_gdp,Average_GDP_Per_Capita,Estimated_GDP
Armenia,ARM,"Population, total",SP.POP.TOTL,1904148.0,1971530.0,2039346.0,2106142.0,2171029.0,2234051.0,2295496.0,2355997.0,2416461.0,2476359.0,2534377.0,2590923.0,2648048.0,2706852.0,2767646.0,2830798.0,2896311.0,2965523.0,3038224.0,3097058.0,3135123.0,3167876.0,3202011.0,3238291.0,3272102.0,3300896.0,3327182.0,3351364.0,3366838.0,3448186.0,3556539.0,3617631.0,3574555.0,3457349.0,3373713.0,3322782.0,3298898.0,3271418.0,3240550.0,3206030.0,3168523.0,3133133.0,3105037.0,3084102.0,3065745.0,3047246.0,3026486.0,3004393.0,2983421.0,2964296.0,2946293.0,2928976.0,2914421.0,2901385.0,2889930.0,2878595.0,2865835.0,2851923.0,2836557.0,2820602.0,2805608.0,2790974.0,,Europe & Central Asia,Upper middle income,,Armenia,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256838858.0,2069870130.0,1272835453.0,1201312829.0,1315158637.0,1468317435.0,1596968946.0,1639492445.0,1893726437.0,1845482173.0,1911563669.0,2118467913.0,2376335048.0,2807061009.0,3576615240.0,4900469950.0,6384451606.0,9206301700.0,11662040714.0,8647936748.0,9260284938.0,10142111334.0,10619320049.0,11121465767.0,11609512940.0,10553337673.0,10546135160.0,11527458566.0,12457941907.0,13619291361.0,12641697523.0,13861409969.0,,Europe & Central Asia,Upper middle income,,Armenia,,4828.505177618112,12641697523.0
American Samoa,ASM,"Population, total",SP.POP.TOTL,20085.0,20626.0,21272.0,21949.0,22656.0,23391.0,24122.0,24848.0,25608.0,26396.0,27075.0,27593.0,28063.0,28529.0,29012.0,29573.0,30198.0,30816.0,31428.0,32045.0,32886.0,34059.0,35367.0,36735.0,38168.0,39663.0,41221.0,42842.0,44532.0,46288.0,47818.0,48992.0,50078.0,51174.0,52288.0,53401.0,54500.0,55578.0,56603.0,57594.0,58230.0,58324.0,58177.0,57941.0,57626.0,57254.0,56837.0,56383.0,55891.0,55366.0,54849.0,54310.0,53691.0,52995.0,52217.0,51368.0,50448.0,49463.0,48424.0,47321.0,46189.0,45035.0,,East Asia & Pacific,Upper middle income,,American Samoa,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512000000.0,524000000.0,509000000.0,500000000.0,493000000.0,518000000.0,560000000.0,675000000.0,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0,673000000.0,671000000.0,612000000.0,639000000.0,647000000.0,716000000.0,709000000.0,,East Asia & Pacific,Upper middle income,,American Samoa,,13672.576657298028,716000000.0
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,55342.0,56245.0,57008.0,57778.0,58664.0,59644.0,60615.0,61617.0,62658.0,63742.0,64517.0,64769.0,64695.0,64463.0,64218.0,64035.0,63990.0,64117.0,64329.0,64609.0,64889.0,65076.0,65231.0,65408.0,65362.0,65048.0,64712.0,64353.0,63982.0,63636.0,63328.0,63634.0,64659.0,65834.0,67072.0,68398.0,69798.0,71218.0,72572.0,73821.0,75055.0,76215.0,77195.0,78075.0,78941.0,79869.0,80895.0,82016.0,83251.0,84534.0,85695.0,86729.0,87674.0,88497.0,89236.0,89941.0,90564.0,91119.0,91626.0,92117.0,92664.0,93219.0,,Latin America & Caribbean,High income,,Antigua and Barbuda,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,77496753.7,87879341.48,109079978.9,131431026.7,147841734.4,164369278.9,182144093.0,208372846.3,240923924.8,290440140.7,337174861.9,398637727.8,438794788.5,459470370.4,481707407.4,499281481.5,535174074.1,589429629.6,577281481.5,633729629.6,680618518.5,727859259.3,766200000.0,826370370.4,800481481.5,814381481.5,856396296.3,919729629.6,1022962963.0,1157662963.0,1312759259.0,1370070370.0,1228329630.0,1148700000.0,1137637037.0,1199948148.0,1181448148.0,1249733333.0,1336692593.0,1436585185.0,1467977778.0,1605944444.0,1687533333.0,1370281481.0,1471125926.0,,Latin America & Caribbean,High income,,Antigua and Barbuda,,18319.45605045757,1370281481.0
Australia,AUS,"Population, total",SP.POP.TOTL,10276477.0,10483000.0,10742000.0,10950000.0,11167000.0,11388000.0,11651000.0,11799000.0,12009000.0,12263000.0,12507000.0,12937000.0,13177000.0,13380000.0,13723000.0,13893000.0,14033000.0,14192000.0,14358000.0,14514000.0,14692000.0,14923260.0,15184247.0,15393472.0,15579391.0,15788312.0,16018350.0,16263874.0,16532164.0,16814416.0,17065128.0,17284036.0,17478635.0,17634808.0,17805468.0,18004882.0,18224767.0,18423037.0,18607584.0,18812264.0,19028802.0,19274701.0,19495210.0,19720737.0,19932722.0,20176844.0,20450966.0,20827622.0,21249199.0,21691653.0,22031750.0,22340024.0,22733465.0,23128129.0,23475686.0,23815995.0,24190907.0,24594202.0,24966643.0,25340217.0,25655289.0,25688079.0,,East Asia & Pacific,High income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",Australia,,GDP (current US$),NY.GDP.MKTP.CD,18605666928.0,19681935267.0,19921603763.0,21538806137.0,23799977601.0,25974913204.0,27306529287.0,30441258820.0,32712509800.0,36681599283.0,41331616082.0,45214469705.0,52042056075.0,63832158873.0,88963890936.0,97304383449.0,105066000000.0,110351000000.0,118495000000.0,134898000000.0,149984000000.0,176892000000.0,194037000000.0,177267000000.0,193519000000.0,180634000000.0,182472000000.0,189488000000.0,236154000000.0,299878000000.0,311434000000.0,325987000000.0,325532000000.0,312138000000.0,322809000000.0,368141000000.0,401311000000.0,435614000000.0,399661000000.0,389390000000.0,415851000000.0,379358000000.0,395581000000.0,467498000000.0,614326000000.0,695329000000.0,747907000000.0,854427000000.0,1055640000000.0,928627000000.0,1148610000000.0,1398410000000.0,1546890000000.0,1576380000000.0,1467550000000.0,1350620000000.0,1206540000000.0,1326520000000.0,1428290000000.0,1392230000000.0,1326900000000.0,1552670000000.0,,East Asia & Pacific,High income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",Australia,,54941.518456609905,1326900000000.0
Austria,AUT,"Population, total",SP.POP.TOTL,7047539.0,7086299.0,7129864.0,7175811.0,7223801.0,7270889.0,7322066.0,7376998.0,7415403.0,7441055.0,7467086.0,7500482.0,7544201.0,7586115.0,7599038.0,7578903.0,7565525.0,7568430.0,7562305.0,7549425.0,7549433.0,7568710.0,7574140.0,7561910.0,7561434.0,7564985.0,7569794.0,7574586.0,7585317.0,7619567.0,7677850.0,7754891.0,7840709.0,7905633.0,7936118.0,7948278.0,7959017.0,7968041.0,7976789.0,7992324.0,8011566.0,8042293.0,8081957.0,8121423.0,8171966.0,8227829.0,8268641.0,8295487.0,8321496.0,8343323.0,8363404.0,8391643.0,8429991.0,8479823.0,8546356.0,8642699.0,8736668.0,8797566.0,8840521.0,8879920.0,8916864.0,8955797.0,,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 13.7603 Austrian schilling. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Austria,,GDP (current US$),NY.GDP.MKTP.CD,6592693841.0,7311749633.0,7756110210.0,8374175258.0,9169983886.0,9994070616.0,10887682273.0,11579431669.0,12440625313.0,13582798556.0,15373005557.0,17858486067.0,22059612477.0,29515467707.0,35189299912.0,40059206763.0,42959976222.0,51545758888.0,62052259073.0,73937296963.0,82058912997.0,71034228443.0,71275287570.0,72121016547.0,67985344887.0,69386774408.0,99036164939.0,124168000000.0,133339000000.0,133106000000.0,166463000000.0,173794000000.0,195078000000.0,190380000000.0,203535000000.0,241038000000.0,237251000000.0,212790000000.0,218260000000.0,217259000000.0,197290000000.0,197509000000.0,214395000000.0,262274000000.0,301458000000.0,316092000000.0,336280000000.0,389186000000.0,432052000000.0,401759000000.0,392275000000.0,431685000000.0,409402000000.0,430191000000.0,442585000000.0,381971000000.0,395837000000.0,417261000000.0,454991000000.0,444621000000.0,435225000000.0,480368000000.0,,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 13.7603 Austrian schilling. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Austria,,50070.38351696862,435225000000.0
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,3894500.0,4045750.0,4168150.0,4293550.0,4439250.0,4574650.0,4708150.0,4832000.0,4948500.0,5063300.0,5172050.0,5282950.0,5391450.0,5493900.0,5594100.0,5689050.0,5781000.0,5876150.0,5976150.0,6071300.0,6160500.0,6257750.0,6357550.0,6459800.0,6567850.0,6670150.0,6770300.0,6875350.0,6974600.0,7076550.0,7175200.0,7271300.0,7382050.0,7494800.0,7596550.0,7684850.0,7763000.0,7838250.0,7913000.0,7982750.0,8048600.0,8111200.0,8171950.0,8234100.0,8306500.0,8391850.0,8484550.0,8581300.0,8763400.0,8947243.0,9054332.0,9173082.0,9295784.0,9416801.0,9535079.0,9649341.0,9757812.0,9854033.0,9939771.0,10024283.0,10093121.0,10137750.0,,Europe & Central Asia,Upper middle income,,Azerbaijan,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8858006036.0,8792365811.0,446305555.6,1570000000.0,1193312102.0,2417355840.0,3176333837.0,3962238113.0,4446368571.0,4581432039.0,5272798391.0,5707720391.0,6235856820.0,7276753895.0,8680370408.0,13245716099.0,20982986344.0,33050343783.0,48852482960.0,44291490421.0,52909294792.0,65951627200.0,69683935845.0,74164435946.0,75244294275.0,53074370486.0,37867518957.0,40865558912.0,47112941176.0,48174235294.0,42693000000.0,54622176471.0,,Europe & Central Asia,Upper middle income,,Azerbaijan,,4805.753717647437,42693000000.0
Burundi,BDI,"Population, total",SP.POP.TOTL,2746628.0,2815972.0,2887398.0,2948133.0,3033221.0,3118134.0,3193378.0,3274493.0,3352397.0,3424429.0,3497834.0,3582070.0,3579195.0,3571450.0,3660032.0,3749232.0,3830889.0,3927428.0,4039410.0,4137437.0,4312834.0,4490743.0,4602271.0,4726506.0,4842268.0,4948024.0,5041706.0,5157769.0,5271840.0,5373697.0,5483793.0,5594828.0,5743085.0,5555220.0,5586408.0,5932783.0,5930507.0,5923862.0,6035340.0,6180180.0,6307659.0,6465729.0,6648938.0,6860846.0,7120496.0,7388874.0,7658190.0,7944609.0,8278109.0,8709366.0,9126605.0,9455733.0,9795479.0,10149577.0,10494913.0,10727148.0,10903327.0,11155593.0,11493472.0,11874838.0,12220227.0,12551213.0,,Sub-Saharan Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1983-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Burundi,,GDP (current US$),NY.GDP.MKTP.CD,195999990.0,202999992.0,213500006.0,232749998.0,260750008.0,158994963.0,165444571.4,178297142.9,183200000.0,190205714.3,242732571.4,252842285.7,246804571.4,304339839.6,345263492.1,420986666.7,448412753.6,547535555.6,610225555.6,782496666.7,919726666.7,969046666.7,1013222222.0,1082926304.0,987143931.2,1149979286.0,1201725497.0,1131466494.0,1082403219.0,1113924130.0,1132101253.0,1167398478.0,1083037671.0,938632612.0,925030590.2,1000428394.0,869033856.3,972896267.9,893770806.1,808077223.4,870486065.9,876794723.1,825394490.2,784654423.6,915257323.4,1117113046.0,1273375020.0,1356199365.0,1611835902.0,1781455092.0,2032135247.0,2235820868.0,2333341375.0,2451606684.0,2705783272.0,3104003611.0,2639321161.0,2712324134.0,2660123598.0,2576518846.0,2649671999.0,2779813489.0,,Sub-Saharan Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1983-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Burundi,,216.97296805227995,2649671999.0
Belgium,BEL,"Population, total",SP.POP.TOTL,9153489.0,9183948.0,9220578.0,9289770.0,9378113.0,9463667.0,9527807.0,9580991.0,9618756.0,9646032.0,9655549.0,9673162.0,9711115.0,9741720.0,9772419.0,9800700.0,9818227.0,9830358.0,9839534.0,9848382.0,9859242.0,9858982.0,9856303.0,9855520.0,9855372.0,9858308.0,9861823.0,9870234.0,9901664.0,9937697.0,9967379.0,10004486.0,10045158.0,10084475.0,10115603.0,10136811.0,10156637.0,10181245.0,10203008.0,10226419.0,10251250.0,10286570.0,10332785.0,10376133.0,10421137.0,10478617.0,10547958.0,10625700.0,10709973.0,10796493.0,10895586.0,11038264.0,11106932.0,11159407.0,11209057.0,11274196.0,11331422.0,11375158.0,11427054.0,11488980.0,11538604.0,11592952.0,,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Belgian franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Belgium,,GDP (current US$),NY.GDP.MKTP.CD,11658722591.0,12400145222.0,13264015675.0,14260017387.0,15960106681.0,17371457608.0,18651883472.0,19992040788.0,21376353113.0,23710735895.0,26706196047.0,29821661870.0,37209418019.0,47743801490.0,56033077879.0,65678189097.0,71113882968.0,82839905459.0,101247000000.0,116315000000.0,126829000000.0,104730000000.0,92095926188.0,87184239053.0,83349530159.0,86268264148.0,120019000000.0,149394000000.0,162299000000.0,164221000000.0,205332000000.0,210511000000.0,234782000000.0,224722000000.0,244884000000.0,288026000000.0,279201000000.0,252708000000.0,258528000000.0,258246000000.0,236792000000.0,236746000000.0,258384000000.0,318083000000.0,369215000000.0,385715000000.0,408260000000.0,470922000000.0,517328000000.0,483254000000.0,481421000000.0,523330000000.0,496153000000.0,521791000000.0,535390000000.0,462336000000.0,476063000000.0,502765000000.0,543299000000.0,535831000000.0,525212000000.0,594104000000.0,,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Belgian franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Belgium,,46638.69203358349,525212000000.0
Benin,BEN,"Population, total",SP.POP.TOTL,2512284.0,2551216.0,2593302.0,2638082.0,2685619.0,2735843.0,2788642.0,2843739.0,2901218.0,2961166.0,3023443.0,3088381.0,3156408.0,3227380.0,3301276.0,3378703.0,3460329.0,3546454.0,3636927.0,3732394.0,3833939.0,3941569.0,4054385.0,4171526.0,4293070.0,4419552.0,4551382.0,4688787.0,4831624.0,4979680.0,5133419.0,5293046.0,5457778.0,5706181.0,5923394.0,6046511.0,6203860.0,6387026.0,6584183.0,6788589.0,6998023.0,7212041.0,7431783.0,7659208.0,7894554.0,8149419.0,8402631.0,8647761.0,8906469.0,9172514.0,9445710.0,9726380.0,10014078.0,10308730.0,10614844.0,10932783.0,11260085.0,11596779.0,11940683.0,12290444.0,12643123.0,12996895.0,,Sub-Saharan Africa,Lower middle income,,Benin,,GDP (current US$),NY.GDP.MKTP.CD,226195579.4,235668222.4,236434906.8,253927646.5,269818988.3,289908720.6,302925280.8,306222000.4,326323097.4,330748211.5,333627758.2,335072975.2,410331901.0,504376035.7,554654787.0,676870140.3,698408244.4,750049739.2,928843304.8,1186231265.0,1405251547.0,1291119965.0,1267778489.0,1095348303.0,1051133927.0,1045712703.0,1336102041.0,1562412030.0,1620246187.0,1502294411.0,1959965244.0,1986437860.0,1695315306.0,2274557914.0,1598075932.0,2169627251.0,2361116588.0,2268301538.0,2455092582.0,3677394292.0,3519991326.0,3666222600.0,4194342849.0,5349258334.0,6190270756.0,6567654494.0,7034111651.0,8169048690.0,9787735426.0,9738626993.0,9535345011.0,10693321370.0,11141358106.0,12517845128.0,13284527850.0,11388160997.0,11821065852.0,12701655846.0,14262408080.0,14391686309.0,15651545209.0,17144918952.0,,Sub-Saharan Africa,Lower middle income,,Benin,,1170.965532978304,15651545209.0
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,4783259.0,4852833.0,4924497.0,4998671.0,5076111.0,5157929.0,5242797.0,5330613.0,5422119.0,5515747.0,5611666.0,5707793.0,5805283.0,5907742.0,6018141.0,6138444.0,6269765.0,6416569.0,6577779.0,6749939.0,6932967.0,7123730.0,7321817.0,7531184.0,7751476.0,7979185.0,8207827.0,8434996.0,8663720.0,8895234.0,9131361.0,9365064.0,9598555.0,9840075.0,10091256.0,10353263.0,10621210.0,10897353.0,11201063.0,11533554.0,11882888.0,12249764.0,12632269.0,13030591.0,13445977.0,13876127.0,14316242.0,14757074.0,15197915.0,15650022.0,16116845.0,16602651.0,17113732.0,17636408.0,18169842.0,18718019.0,19275498.0,19835858.0,20392723.0,20951639.0,21522626.0,22100683.0,,Sub-Saharan Africa,Low income,,Burkina Faso,,GDP (current US$),NY.GDP.MKTP.CD,330442817.2,350247237.1,379567023.3,394040588.3,410321618.2,422916848.4,433889831.6,450753993.2,460442678.2,478298597.6,458404330.1,482411103.8,578595584.0,674773518.4,751133330.6,939972703.5,976547163.5,1131224818.0,1475583383.0,1748480982.0,1928719477.0,1775842026.0,1754449845.0,1600278756.0,1459880019.0,1552493068.0,2036303381.0,2369834650.0,2616040646.0,2615587726.0,3101300642.0,3135045684.0,3356692518.0,3199536228.0,1895290623.0,2379518099.0,2586550747.0,2447668985.0,2804902248.0,3389566983.0,2968369991.0,3190371050.0,3622350204.0,4740768355.0,5451688868.0,6146352742.0,6547420134.0,7625723124.0,9451436359.0,9450697336.0,10109618964.0,12080296644.0,12561016091.0,13444301139.0,13943016924.0,11832159276.0,12833363370.0,14106956830.0,15890065020.0,16178162030.0,17933606353.0,19737615114.0,,Sub-Saharan Africa,Low income,,Burkina Faso,,772.166894914522,17933606353.0
Bangladesh,BGD,"Population, total",SP.POP.TOTL,50396429.0,51882769.0,53461661.0,55094115.0,56774465.0,58500159.0,60265259.0,62104488.0,63995652.0,65866908.0,67541860.0,68376204.0,69346705.0,71144818.0,72947807.0,74700345.0,76380080.0,78137788.0,80007550.0,81908151.0,83929765.0,86154836.0,88555336.0,91045478.0,93534239.0,95959099.0,98271746.0,100490256.0,102688833.0,104893674.0,107147651.0,109242834.0,111272102.0,113418757.0,115614891.0,117793338.0,119876868.0,122039226.0,124350471.0,126754824.0,129193327.0,131670484.0,134139826.0,136503206.0,138789725.0,140912590.0,142628831.0,144135934.0,145421318.0,146706810.0,148391139.0,150211005.0,152090649.0,154030139.0,155961299.0,157830000.0,159784568.0,161793964.0,163683958.0,165516222.0,167420951.0,169356251.0,,South Asia,Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",Bangladesh,,GDP (current US$),NY.GDP.MKTP.CD,4274893913.0,4817580184.0,5081413340.0,5319458351.0,5386054619.0,5906636557.0,6439687598.0,7253575399.0,7483685474.0,8471006101.0,8992721809.0,8751842840.0,6288245867.0,8086725729.0,12512460520.0,19448348073.0,10117113333.0,9651149302.0,13281767143.0,15565480322.0,18138049096.0,20249694002.0,18525399202.0,17609048822.0,18920840000.0,22278423077.0,21774033333.0,24298032258.0,26579005760.0,28781714764.0,31598341233.0,30957483950.0,31708874594.0,33166519418.0,33768660883.0,37939748769.0,46438484108.0,48244309133.0,49984559471.0,51270569884.0,53369787319.0,53991289844.0,54724081491.0,60158929188.0,65108544250.0,69442943089.0,71819083684.0,79611888213.0,91631278239.0,102478000000.0,115279000000.0,128638000000.0,133356000000.0,149990000000.0,172885000000.0,195079000000.0,265236000000.0,293755000000.0,321379000000.0,351238000000.0,373902000000.0,416265000000.0,,South Asia,Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",Bangladesh,,2122.0759860021453,373902000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,7867374.0,7943118.0,8012946.0,8078145.0,8144340.0,8204168.0,8258057.0,8310226.0,8369603.0,8434172.0,8489574.0,8536395.0,8576200.0,8620967.0,8678745.0,8720742.0,8758599.0,8804183.0,8814032.0,8825940.0,8861535.0,8891117.0,8917457.0,8939738.0,8960679.0,8960547.0,8958171.0,8971359.0,8981446.0,8876972.0,8718289.0,8632367.0,8540164.0,8472313.0,8443591.0,8406067.0,8362826.0,8312068.0,8256786.0,8210624.0,8170172.0,8009142.0,7837161.0,7775327.0,7716860.0,7658972.0,7601022.0,7545338.0,7492561.0,7444443.0,7395599.0,7348328.0,7305888.0,7265115.0,7223938.0,7177991.0,7127822.0,7075947.0,7025037.0,6975761.0,6934015.0,6877743.0,,Europe & Central Asia,Upper middle income,,Bulgaria,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,19839230769.0,19870000000.0,19342000000.0,16563666667.0,17594944444.0,17155421053.0,20249294118.0,28101000000.0,22555941176.0,21988444444.0,20632090909.0,10943548387.0,10350515464.0,10829710145.0,9697416974.0,18983288690.0,12294204609.0,11315986087.0,15030696433.0,13627325461.0,13245834315.0,14183497963.0,16402846413.0,21144982397.0,26157892832.0,29869284035.0,34379808889.0,44432811756.0,54481376860.0,52023505367.0,50682061053.0,57678241024.0,54300857424.0,55810138436.0,57082011260.0,50781996713.0,53953897624.0,59199447421.0,66363537115.0,68915875215.0,70240275010.0,84056312734.0,,Europe & Central Asia,Upper middle income,,Bulgaria,,9879.334342876713,70240275010.0
